qid,metric,value,Method
8811,P@1,0.0,BM25
8811,P@5,0.0,BM25
8811,P@10,0.0,BM25
8811,nDCG@10,0.0,BM25
8811,nDCG@20,0.0,BM25
8836,AP,0.4777777777777777,BM25
8836,RR,0.3333333333333333,BM25
8836,P@1,0.0,BM25
8836,P@5,0.6,BM25
8836,P@10,0.3,BM25
8836,nDCG@10,0.6182885020492787,BM25
8836,nDCG@20,0.6182885020492787,BM25
8837,AP,0.7026315789473684,BM25
8837,RR,1.0,BM25
8837,P@1,1.0,BM25
8837,P@5,0.6,BM25
8837,P@10,0.4,BM25
8837,nDCG@10,0.7353664258213679,BM25
8837,nDCG@20,0.7821240543277859,BM25
8848,AP,0.0,BM25
8848,RR,0.0,BM25
8848,P@1,0.0,BM25
8848,P@5,0.0,BM25
8848,P@10,0.0,BM25
8848,nDCG@10,0.0,BM25
8848,nDCG@20,0.0,BM25
8910,AP,0.0,BM25
8910,RR,0.0,BM25
8910,P@1,0.0,BM25
8910,P@5,0.0,BM25
8910,P@10,0.0,BM25
8910,nDCG@10,0.0,BM25
8910,nDCG@20,0.0,BM25
8917,AP,0.0,BM25
8917,RR,0.0,BM25
8917,P@1,0.0,BM25
8917,P@5,0.0,BM25
8917,P@10,0.0,BM25
8917,nDCG@10,0.0,BM25
8917,nDCG@20,0.0,BM25
8968,AP,0.29365079365079366,BM25
8968,RR,0.3333333333333333,BM25
8968,P@1,0.0,BM25
8968,P@5,0.2,BM25
8968,P@10,0.2,BM25
8968,nDCG@10,0.3442016918091351,BM25
8968,nDCG@20,0.4865907297089265,BM25
8992,AP,0.05844155844155844,BM25
8992,RR,0.09090909090909091,BM25
8992,P@1,0.0,BM25
8992,P@5,0.0,BM25
8992,P@10,0.0,BM25
8992,nDCG@10,0.0,BM25
8992,nDCG@20,0.14921717241579088,BM25
9012,AP,1.0,BM25
9012,RR,1.0,BM25
9012,P@1,1.0,BM25
9012,P@5,0.6,BM25
9012,P@10,0.3,BM25
9012,nDCG@10,1.0,BM25
9012,nDCG@20,1.0,BM25
9143,AP,0.9166666666666666,BM25
9143,RR,1.0,BM25
9143,P@1,1.0,BM25
9143,P@5,0.6,BM25
9143,P@10,0.3,BM25
9143,nDCG@10,0.9674679834891693,BM25
9143,nDCG@20,0.9674679834891693,BM25
9154,AP,0.0,BM25
9154,RR,0.0,BM25
9154,P@1,0.0,BM25
9154,P@5,0.0,BM25
9154,P@10,0.0,BM25
9154,nDCG@10,0.0,BM25
9154,nDCG@20,0.0,BM25
9263,AP,1.0,BM25
9263,RR,1.0,BM25
9263,P@1,1.0,BM25
9263,P@5,0.4,BM25
9263,P@10,0.2,BM25
9263,nDCG@10,0.7967075809905066,BM25
9263,nDCG@20,0.7967075809905066,BM25
9294,AP,1.0,BM25
9294,RR,1.0,BM25
9294,P@1,1.0,BM25
9294,P@5,0.6,BM25
9294,P@10,0.3,BM25
9294,nDCG@10,1.0,BM25
9294,nDCG@20,1.0,BM25
9382,AP,0.125,BM25
9382,RR,1.0,BM25
9382,P@1,1.0,BM25
9382,P@5,0.2,BM25
9382,P@10,0.1,BM25
9382,nDCG@10,0.1385939143935568,BM25
9382,nDCG@20,0.1385939143935568,BM25
9488,AP,0.0,BM25
9488,RR,0.0,BM25
9488,P@1,0.0,BM25
9488,P@5,0.0,BM25
9488,P@10,0.0,BM25
9488,nDCG@10,0.0,BM25
9488,nDCG@20,0.0,BM25
9502,AP,0.05555555555555555,BM25
9502,RR,0.3333333333333333,BM25
9502,P@1,0.0,BM25
9502,P@5,0.2,BM25
9502,P@10,0.1,BM25
9502,nDCG@10,0.05932690825245236,BM25
9502,nDCG@20,0.05932690825245236,BM25
9537,AP,0.08333333333333333,BM25
9537,RR,0.25,BM25
9537,P@1,0.0,BM25
9537,P@5,0.2,BM25
9537,P@10,0.1,BM25
9537,nDCG@10,0.3127697035039474,BM25
9537,nDCG@20,0.3127697035039474,BM25
9554,AP,0.5681818181818181,BM25
9554,RR,1.0,BM25
9554,P@1,1.0,BM25
9554,P@5,0.4,BM25
9554,P@10,0.2,BM25
9554,nDCG@10,0.2800617028281894,BM25
9554,nDCG@20,0.42376115312007534,BM25
9673,AP,0.95,BM25
9673,RR,1.0,BM25
9673,P@1,1.0,BM25
9673,P@5,0.8,BM25
9673,P@10,0.4,BM25
9673,nDCG@10,0.7369302591988794,BM25
9673,nDCG@20,0.7369302591988794,BM25
9675,AP,0.008928571428571428,BM25
9675,RR,0.03571428571428571,BM25
9675,P@1,0.0,BM25
9675,P@5,0.0,BM25
9675,P@10,0.0,BM25
9675,nDCG@10,0.0,BM25
9675,nDCG@20,0.0,BM25
9694,AP,0.023809523809523808,BM25
9694,RR,0.14285714285714285,BM25
9694,P@1,0.0,BM25
9694,P@5,0.0,BM25
9694,P@10,0.1,BM25
9694,nDCG@10,0.10086747116627115,BM25
9694,nDCG@20,0.10086747116627115,BM25
9699,AP,0.08928571428571429,BM25
9699,RR,0.25,BM25
9699,P@1,0.0,BM25
9699,P@5,0.2,BM25
9699,P@10,0.2,BM25
9699,nDCG@10,0.19285552405211456,BM25
9699,nDCG@20,0.19285552405211456,BM25
9711,AP,0.22564484126984127,BM25
9711,RR,0.2,BM25
9711,P@1,0.0,BM25
9711,P@5,0.2,BM25
9711,P@10,0.5,BM25
9711,nDCG@10,0.41122054661478774,BM25
9711,nDCG@20,0.41122054661478774,BM25
9716,AP,0.0,BM25
9716,RR,0.0,BM25
9716,P@1,0.0,BM25
9716,P@5,0.0,BM25
9716,P@10,0.0,BM25
9716,nDCG@10,0.0,BM25
9716,nDCG@20,0.0,BM25
9734,AP,0.0,BM25
9734,RR,0.0,BM25
9734,P@1,0.0,BM25
9734,P@5,0.0,BM25
9734,P@10,0.0,BM25
9734,nDCG@10,0.0,BM25
9734,nDCG@20,0.0,BM25
9847,AP,0.16483516483516483,BM25
9847,RR,1.0,BM25
9847,P@1,1.0,BM25
9847,P@5,0.2,BM25
9847,P@10,0.1,BM25
9847,nDCG@10,0.27487633291429087,BM25
9847,nDCG@20,0.34707247394695817,BM25
9865,AP,0.0,BM25
9865,RR,0.0,BM25
9865,P@1,0.0,BM25
9865,P@5,0.0,BM25
9865,P@10,0.0,BM25
9865,nDCG@10,0.0,BM25
9865,nDCG@20,0.0,BM25
9965,AP,0.125,BM25
9965,RR,0.25,BM25
9965,P@1,0.0,BM25
9965,P@5,0.2,BM25
9965,P@10,0.1,BM25
9965,nDCG@10,0.26406812257259094,BM25
9965,nDCG@20,0.26406812257259094,BM25
9982,AP,0.9373737373737374,BM25
9982,RR,1.0,BM25
9982,P@1,1.0,BM25
9982,P@5,1.0,BM25
9982,P@10,0.8,BM25
9982,nDCG@10,0.866947989864271,BM25
9982,nDCG@20,0.9833639770435375,BM25
10084,AP,0.125,BM25
10084,RR,0.5,BM25
10084,P@1,0.0,BM25
10084,P@5,0.2,BM25
10084,P@10,0.1,BM25
10084,nDCG@10,0.1383130657200343,BM25
10084,nDCG@20,0.1383130657200343,BM25
10139,AP,1.0,BM25
10139,RR,1.0,BM25
10139,P@1,1.0,BM25
10139,P@5,1.0,BM25
10139,P@10,0.8,BM25
10139,nDCG@10,1.0,BM25
10139,nDCG@20,1.0,BM25
10224,AP,0.47152777777777777,BM25
10224,RR,1.0,BM25
10224,P@1,1.0,BM25
10224,P@5,0.8,BM25
10224,P@10,0.5,BM25
10224,nDCG@10,0.6228547591061482,BM25
10224,nDCG@20,0.6228547591061482,BM25
10231,AP,0.125,BM25
10231,RR,0.5,BM25
10231,P@1,0.0,BM25
10231,P@5,0.2,BM25
10231,P@10,0.1,BM25
10231,nDCG@10,0.1383130657200343,BM25
10231,nDCG@20,0.1383130657200343,BM25
10245,AP,0.05,BM25
10245,RR,0.2,BM25
10245,P@1,0.0,BM25
10245,P@5,0.2,BM25
10245,P@10,0.1,BM25
10245,nDCG@10,0.15101961822780524,BM25
10245,nDCG@20,0.15101961822780524,BM25
10348,AP,0.95,BM25
10348,RR,1.0,BM25
10348,P@1,1.0,BM25
10348,P@5,0.8,BM25
10348,P@10,0.4,BM25
10348,nDCG@10,0.9828920819566878,BM25
10348,nDCG@20,0.9828920819566878,BM25
10351,AP,0.0,BM25
10351,RR,0.0,BM25
10351,P@1,0.0,BM25
10351,P@5,0.0,BM25
10351,P@10,0.0,BM25
10351,nDCG@10,0.0,BM25
10351,nDCG@20,0.0,BM25
10353,AP,1.0,BM25
10353,RR,1.0,BM25
10353,P@1,1.0,BM25
10353,P@5,0.6,BM25
10353,P@10,0.3,BM25
10353,nDCG@10,1.0,BM25
10353,nDCG@20,1.0,BM25
10360,AP,0.6,BM25
10360,RR,1.0,BM25
10360,P@1,1.0,BM25
10360,P@5,0.4,BM25
10360,P@10,0.4,BM25
10360,nDCG@10,0.8297860133406383,BM25
10360,nDCG@20,0.8297860133406383,BM25
10440,AP,0.0,BM25
10440,RR,0.0,BM25
10440,P@1,0.0,BM25
10440,P@5,0.0,BM25
10440,P@10,0.0,BM25
10440,nDCG@10,0.0,BM25
10440,nDCG@20,0.0,BM25
10589,AP,0.0608974358974359,BM25
10589,RR,0.125,BM25
10589,P@1,0.0,BM25
10589,P@5,0.0,BM25
10589,P@10,0.1,BM25
10589,nDCG@10,0.09546043308946733,BM25
10589,nDCG@20,0.16949227759823562,BM25
10612,AP,0.0,BM25
10612,RR,0.0,BM25
10612,P@1,0.0,BM25
10612,P@5,0.0,BM25
10612,P@10,0.0,BM25
10612,nDCG@10,0.0,BM25
10612,nDCG@20,0.0,BM25
10632,AP,0.23809523809523808,BM25
10632,RR,1.0,BM25
10632,P@1,1.0,BM25
10632,P@5,0.4,BM25
10632,P@10,0.2,BM25
10632,nDCG@10,0.24396593559108254,BM25
10632,nDCG@20,0.24396593559108254,BM25
10698,AP,1.0,BM25
10698,RR,1.0,BM25
10698,P@1,1.0,BM25
10698,P@5,0.2,BM25
10698,P@10,0.1,BM25
10698,nDCG@10,1.0,BM25
10698,nDCG@20,1.0,BM25
10747,AP,1.0,BM25
10747,RR,1.0,BM25
10747,P@1,1.0,BM25
10747,P@5,0.4,BM25
10747,P@10,0.2,BM25
10747,nDCG@10,1.0,BM25
10747,nDCG@20,1.0,BM25
10825,AP,0.5,BM25
10825,RR,0.5,BM25
10825,P@1,0.0,BM25
10825,P@5,0.2,BM25
10825,P@10,0.1,BM25
10825,nDCG@10,0.6309297535714574,BM25
10825,nDCG@20,0.6309297535714574,BM25
10840,AP,0.0,BM25
10840,RR,0.0,BM25
10840,P@1,0.0,BM25
10840,P@5,0.0,BM25
10840,P@10,0.0,BM25
10840,nDCG@10,0.0,BM25
10840,nDCG@20,0.0,BM25
10845,AP,0.0,BM25
10845,RR,0.0,BM25
10845,P@1,0.0,BM25
10845,P@5,0.0,BM25
10845,P@10,0.0,BM25
10845,nDCG@10,0.0,BM25
10845,nDCG@20,0.0,BM25
10902,AP,0.009523809523809523,BM25
10902,RR,0.06666666666666667,BM25
10902,P@1,0.0,BM25
10902,P@5,0.0,BM25
10902,P@10,0.0,BM25
10902,nDCG@10,0.0,BM25
10902,nDCG@20,0.04434196807258388,BM25
10906,AP,0.2333333333333333,BM25
10906,RR,1.0,BM25
10906,P@1,1.0,BM25
10906,P@5,0.4,BM25
10906,P@10,0.2,BM25
10906,nDCG@10,0.21120038917099984,BM25
10906,nDCG@20,0.21120038917099984,BM25
11061,AP,0.0,BM25
11061,RR,0.0,BM25
11061,P@1,0.0,BM25
11061,P@5,0.0,BM25
11061,P@10,0.0,BM25
11061,nDCG@10,0.0,BM25
11061,nDCG@20,0.0,BM25
11075,AP,1.0,BM25
11075,RR,1.0,BM25
11075,P@1,1.0,BM25
11075,P@5,0.6,BM25
11075,P@10,0.3,BM25
11075,nDCG@10,0.9514426589871553,BM25
11075,nDCG@20,0.9514426589871553,BM25
11127,AP,0.009523809523809523,BM25
11127,RR,0.047619047619047616,BM25
11127,P@1,0.0,BM25
11127,P@5,0.0,BM25
11127,P@10,0.0,BM25
11127,nDCG@10,0.0,BM25
11127,nDCG@20,0.0,BM25
11235,AP,0.0,BM25
11235,RR,0.0,BM25
11235,P@1,0.0,BM25
11235,P@5,0.0,BM25
11235,P@10,0.0,BM25
11235,nDCG@10,0.0,BM25
11235,nDCG@20,0.0,BM25
11307,AP,0.16666666666666666,BM25
11307,RR,0.3333333333333333,BM25
11307,P@1,0.0,BM25
11307,P@5,0.2,BM25
11307,P@10,0.1,BM25
11307,nDCG@10,0.3065735963827292,BM25
11307,nDCG@20,0.3065735963827292,BM25
11318,AP,0.11533333333333333,BM25
11318,RR,0.1,BM25
11318,P@1,0.0,BM25
11318,P@5,0.0,BM25
11318,P@10,0.1,BM25
11318,nDCG@10,0.12027131170374726,BM25
11318,nDCG@20,0.25247752199213425,BM25
11425,AP,1.0,BM25
11425,RR,1.0,BM25
11425,P@1,1.0,BM25
11425,P@5,0.8,BM25
11425,P@10,0.4,BM25
11425,nDCG@10,0.7503846658256149,BM25
11425,nDCG@20,0.7503846658256149,BM25
11474,AP,0.0,BM25
11474,RR,0.0,BM25
11474,P@1,0.0,BM25
11474,P@5,0.0,BM25
11474,P@10,0.0,BM25
11474,nDCG@10,0.0,BM25
11474,nDCG@20,0.0,BM25
11487,AP,0.5,BM25
11487,RR,1.0,BM25
11487,P@1,1.0,BM25
11487,P@5,0.2,BM25
11487,P@10,0.1,BM25
11487,nDCG@10,0.6131471927654584,BM25
11487,nDCG@20,0.6131471927654584,BM25
11498,AP,0.25,BM25
11498,RR,1.0,BM25
11498,P@1,1.0,BM25
11498,P@5,0.4,BM25
11498,P@10,0.2,BM25
11498,nDCG@10,0.15440320719931405,BM25
11498,nDCG@20,0.15440320719931405,BM25
11571,AP,0.8333333333333333,BM25
11571,RR,1.0,BM25
11571,P@1,1.0,BM25
11571,P@5,0.4,BM25
11571,P@10,0.2,BM25
11571,nDCG@10,0.9197207891481876,BM25
11571,nDCG@20,0.9197207891481876,BM25
11587,AP,0.06,BM25
11587,RR,0.16666666666666666,BM25
11587,P@1,0.0,BM25
11587,P@5,0.0,BM25
11587,P@10,0.1,BM25
11587,nDCG@10,0.12081130269949418,BM25
11587,nDCG@20,0.2056013540178982,BM25
11605,AP,1.0,BM25
11605,RR,1.0,BM25
11605,P@1,1.0,BM25
11605,P@5,0.8,BM25
11605,P@10,0.4,BM25
11605,nDCG@10,1.0,BM25
11605,nDCG@20,1.0,BM25
11611,AP,0.0,BM25
11611,RR,0.0,BM25
11611,P@1,0.0,BM25
11611,P@5,0.0,BM25
11611,P@10,0.0,BM25
11611,nDCG@10,0.0,BM25
11611,nDCG@20,0.0,BM25
11620,AP,0.0,BM25
11620,RR,0.0,BM25
11620,P@1,0.0,BM25
11620,P@5,0.0,BM25
11620,P@10,0.0,BM25
11620,nDCG@10,0.0,BM25
11620,nDCG@20,0.0,BM25
11661,AP,1.0,BM25
11661,RR,1.0,BM25
11661,P@1,1.0,BM25
11661,P@5,0.2,BM25
11661,P@10,0.1,BM25
11661,nDCG@10,1.0,BM25
11661,nDCG@20,1.0,BM25
11667,AP,0.0,BM25
11667,RR,0.0,BM25
11667,P@1,0.0,BM25
11667,P@5,0.0,BM25
11667,P@10,0.0,BM25
11667,nDCG@10,0.0,BM25
11667,nDCG@20,0.0,BM25
11674,AP,0.0,BM25
11674,RR,0.0,BM25
11674,P@1,0.0,BM25
11674,P@5,0.0,BM25
11674,P@10,0.0,BM25
11674,nDCG@10,0.0,BM25
11674,nDCG@20,0.0,BM25
11724,AP,0.019230769230769232,BM25
11724,RR,0.07692307692307693,BM25
11724,P@1,0.0,BM25
11724,P@5,0.0,BM25
11724,P@10,0.0,BM25
11724,nDCG@10,0.0,BM25
11724,nDCG@20,0.1727348989105238,BM25
11853,AP,0.625,BM25
11853,RR,1.0,BM25
11853,P@1,1.0,BM25
11853,P@5,0.2,BM25
11853,P@10,0.2,BM25
11853,nDCG@10,0.8065735963827293,BM25
11853,nDCG@20,0.8065735963827293,BM25
11868,AP,0.0,BM25
11868,RR,0.0,BM25
11868,P@1,0.0,BM25
11868,P@5,0.0,BM25
11868,P@10,0.0,BM25
11868,nDCG@10,0.0,BM25
11868,nDCG@20,0.0,BM25
11872,AP,0.5416666666666666,BM25
11872,RR,1.0,BM25
11872,P@1,1.0,BM25
11872,P@5,0.4,BM25
11872,P@10,0.2,BM25
11872,nDCG@10,0.6366824387328316,BM25
11872,nDCG@20,0.7285813821014863,BM25
11887,AP,1.0,BM25
11887,RR,1.0,BM25
11887,P@1,1.0,BM25
11887,P@5,0.8,BM25
11887,P@10,0.4,BM25
11887,nDCG@10,0.9095068167768234,BM25
11887,nDCG@20,0.9095068167768234,BM25
11911,AP,0.9241622574955909,BM25
11911,RR,1.0,BM25
11911,P@1,1.0,BM25
11911,P@5,1.0,BM25
11911,P@10,0.8,BM25
11911,nDCG@10,0.9008596525879161,BM25
11911,nDCG@20,0.9008596525879161,BM25
11965,AP,0.13392857142857142,BM25
11965,RR,1.0,BM25
11965,P@1,1.0,BM25
11965,P@5,0.2,BM25
11965,P@10,0.1,BM25
11965,nDCG@10,0.304556693375474,BM25
11965,nDCG@20,0.304556693375474,BM25
11973,AP,0.6249999999999999,BM25
11973,RR,1.0,BM25
11973,P@1,1.0,BM25
11973,P@5,0.6,BM25
11973,P@10,0.5,BM25
11973,nDCG@10,0.7513135367019806,BM25
11973,nDCG@20,0.8160218755435402,BM25
12269,AP,0.7663690476190477,BM25
12269,RR,1.0,BM25
12269,P@1,1.0,BM25
12269,P@5,0.8,BM25
12269,P@10,0.7,BM25
12269,nDCG@10,0.9023128062091433,BM25
12269,nDCG@20,0.9434066166209379,BM25
12296,AP,0.0,BM25
12296,RR,0.0,BM25
12296,P@1,0.0,BM25
12296,P@5,0.0,BM25
12296,P@10,0.0,BM25
12296,nDCG@10,0.0,BM25
12296,nDCG@20,0.0,BM25
12323,AP,0.8,BM25
12323,RR,1.0,BM25
12323,P@1,1.0,BM25
12323,P@5,0.8,BM25
12323,P@10,0.4,BM25
12323,nDCG@10,0.8687949224876582,BM25
12323,nDCG@20,0.8687949224876582,BM25
12355,AP,0.49825892857142856,BM25
12355,RR,1.0,BM25
12355,P@1,1.0,BM25
12355,P@5,0.4,BM25
12355,P@10,0.4,BM25
12355,nDCG@10,0.5252085403110709,BM25
12355,nDCG@20,0.7150694999504076,BM25
12365,AP,0.0,BM25
12365,RR,0.0,BM25
12365,P@1,0.0,BM25
12365,P@5,0.0,BM25
12365,P@10,0.0,BM25
12365,nDCG@10,0.0,BM25
12365,nDCG@20,0.0,BM25
12383,AP,0.2,BM25
12383,RR,1.0,BM25
12383,P@1,1.0,BM25
12383,P@5,0.2,BM25
12383,P@10,0.1,BM25
12383,nDCG@10,0.6062493248765826,BM25
12383,nDCG@20,0.6062493248765826,BM25
12394,AP,0.0,BM25
12394,RR,0.0,BM25
12394,P@1,0.0,BM25
12394,P@5,0.0,BM25
12394,P@10,0.0,BM25
12394,nDCG@10,0.0,BM25
12394,nDCG@20,0.0,BM25
12416,AP,0.3333333333333333,BM25
12416,RR,1.0,BM25
12416,P@1,1.0,BM25
12416,P@5,0.4,BM25
12416,P@10,0.2,BM25
12416,nDCG@10,0.49352327967774806,BM25
12416,nDCG@20,0.49352327967774806,BM25
12452,AP,0.05555555555555555,BM25
12452,RR,0.1111111111111111,BM25
12452,P@1,0.0,BM25
12452,P@5,0.0,BM25
12452,P@10,0.1,BM25
12452,nDCG@10,0.24872141525284142,BM25
12452,nDCG@20,0.24872141525284142,BM25
12531,AP,0.08630952380952381,BM25
12531,RR,0.25,BM25
12531,P@1,0.0,BM25
12531,P@5,0.2,BM25
12531,P@10,0.1,BM25
12531,nDCG@10,0.2201973233086232,BM25
12531,nDCG@20,0.2201973233086232,BM25
12547,AP,0.0,BM25
12547,RR,0.0,BM25
12547,P@1,0.0,BM25
12547,P@5,0.0,BM25
12547,P@10,0.0,BM25
12547,nDCG@10,0.0,BM25
12547,nDCG@20,0.0,BM25
12548,AP,0.3015873015873015,BM25
12548,RR,0.5,BM25
12548,P@1,0.0,BM25
12548,P@5,0.4,BM25
12548,P@10,0.4,BM25
12548,nDCG@10,0.5309866141090643,BM25
12548,nDCG@20,0.5309866141090643,BM25
12583,AP,0.2333333333333333,BM25
12583,RR,0.5,BM25
12583,P@1,0.0,BM25
12583,P@5,0.4,BM25
12583,P@10,0.2,BM25
12583,nDCG@10,0.42033290860792993,BM25
12583,nDCG@20,0.42033290860792993,BM25
12628,AP,0.22076023391812863,BM25
12628,RR,0.5,BM25
12628,P@1,0.0,BM25
12628,P@5,0.4,BM25
12628,P@10,0.2,BM25
12628,nDCG@10,0.40170853936019735,BM25
12628,nDCG@20,0.44532640329606843,BM25
12630,AP,0.0,BM25
12630,RR,0.0,BM25
12630,P@1,0.0,BM25
12630,P@5,0.0,BM25
12630,P@10,0.0,BM25
12630,nDCG@10,0.0,BM25
12630,nDCG@20,0.0,BM25
12646,AP,0.9484126984126983,BM25
12646,RR,1.0,BM25
12646,P@1,1.0,BM25
12646,P@5,0.8,BM25
12646,P@10,0.6,BM25
12646,nDCG@10,0.98991086888146,BM25
12646,nDCG@20,0.98991086888146,BM25
12666,AP,0.4146825396825397,BM25
12666,RR,0.5,BM25
12666,P@1,0.0,BM25
12666,P@5,0.6,BM25
12666,P@10,0.4,BM25
12666,nDCG@10,0.4807411471388431,BM25
12666,nDCG@20,0.4807411471388431,BM25
12731,AP,0.0,BM25
12731,RR,0.0,BM25
12731,P@1,0.0,BM25
12731,P@5,0.0,BM25
12731,P@10,0.0,BM25
12731,nDCG@10,0.0,BM25
12731,nDCG@20,0.0,BM25
12786,AP,0.007352941176470588,BM25
12786,RR,0.058823529411764705,BM25
12786,P@1,0.0,BM25
12786,P@5,0.0,BM25
12786,P@10,0.0,BM25
12786,nDCG@10,0.0,BM25
12786,nDCG@20,0.02135564715746195,BM25
12789,AP,0.27777777777777773,BM25
12789,RR,1.0,BM25
12789,P@1,1.0,BM25
12789,P@5,0.4,BM25
12789,P@10,0.2,BM25
12789,nDCG@10,0.5339421742720712,BM25
12789,nDCG@20,0.5339421742720712,BM25
12825,AP,0.14583333333333331,BM25
12825,RR,0.25,BM25
12825,P@1,0.0,BM25
12825,P@5,0.2,BM25
12825,P@10,0.2,BM25
12825,nDCG@10,0.28303366287660375,BM25
12825,nDCG@20,0.28303366287660375,BM25
12827,AP,0.030555555555555558,BM25
12827,RR,0.08333333333333333,BM25
12827,P@1,0.0,BM25
12827,P@5,0.0,BM25
12827,P@10,0.0,BM25
12827,nDCG@10,0.0,BM25
12827,nDCG@20,0.15066828448674507,BM25
12899,AP,0.0,BM25
12899,RR,0.0,BM25
12899,P@1,0.0,BM25
12899,P@5,0.0,BM25
12899,P@10,0.0,BM25
12899,nDCG@10,0.0,BM25
12899,nDCG@20,0.0,BM25
12998,AP,0.6041666666666666,BM25
12998,RR,1.0,BM25
12998,P@1,1.0,BM25
12998,P@5,0.6,BM25
12998,P@10,0.3,BM25
12998,nDCG@10,0.674972032186087,BM25
12998,nDCG@20,0.674972032186087,BM25
13049,AP,0.006211180124223602,BM25
13049,RR,0.043478260869565216,BM25
13049,P@1,0.0,BM25
13049,P@5,0.0,BM25
13049,P@10,0.0,BM25
13049,nDCG@10,0.0,BM25
13049,nDCG@20,0.0,BM25
13054,AP,0.018518518518518517,BM25
13054,RR,0.16666666666666666,BM25
13054,P@1,0.0,BM25
13054,P@5,0.0,BM25
13054,P@10,0.1,BM25
13054,nDCG@10,0.14217286182038505,BM25
13054,nDCG@20,0.14217286182038505,BM25
13068,AP,0.0,BM25
13068,RR,0.0,BM25
13068,P@1,0.0,BM25
13068,P@5,0.0,BM25
13068,P@10,0.0,BM25
13068,nDCG@10,0.0,BM25
13068,nDCG@20,0.0,BM25
13223,AP,1.0,BM25
13223,RR,1.0,BM25
13223,P@1,1.0,BM25
13223,P@5,1.0,BM25
13223,P@10,0.7,BM25
13223,nDCG@10,0.9620485720672829,BM25
13223,nDCG@20,0.9620485720672829,BM25
13247,AP,1.0,BM25
13247,RR,1.0,BM25
13247,P@1,1.0,BM25
13247,P@5,0.6,BM25
13247,P@10,0.3,BM25
13247,nDCG@10,1.0,BM25
13247,nDCG@20,1.0,BM25
13268,AP,0.15,BM25
13268,RR,0.25,BM25
13268,P@1,0.0,BM25
13268,P@5,0.2,BM25
13268,P@10,0.2,BM25
13268,nDCG@10,0.33775931993299535,BM25
13268,nDCG@20,0.33775931993299535,BM25
13282,AP,0.2625367055034574,BM25
13282,RR,0.5,BM25
13282,P@1,0.0,BM25
13282,P@5,0.4,BM25
13282,P@10,0.2,BM25
13282,nDCG@10,0.15046254483566146,BM25
13282,nDCG@20,0.24591876116869815,BM25
13391,AP,0.013888888888888888,BM25
13391,RR,0.05555555555555555,BM25
13391,P@1,0.0,BM25
13391,P@5,0.0,BM25
13391,P@10,0.0,BM25
13391,nDCG@10,0.0,BM25
13391,nDCG@20,0.10349971097611223,BM25
13392,AP,1.0,BM25
13392,RR,1.0,BM25
13392,P@1,1.0,BM25
13392,P@5,0.4,BM25
13392,P@10,0.2,BM25
13392,nDCG@10,0.7967075809905066,BM25
13392,nDCG@20,0.7967075809905066,BM25
13435,AP,0.5555555555555555,BM25
13435,RR,1.0,BM25
13435,P@1,1.0,BM25
13435,P@5,0.4,BM25
13435,P@10,0.2,BM25
13435,nDCG@10,0.4692787260227565,BM25
13435,nDCG@20,0.4692787260227565,BM25
13470,AP,0.0,BM25
13470,RR,0.0,BM25
13470,P@1,0.0,BM25
13470,P@5,0.0,BM25
13470,P@10,0.0,BM25
13470,nDCG@10,0.0,BM25
13470,nDCG@20,0.0,BM25
13541,AP,0.0,BM25
13541,RR,0.0,BM25
13541,P@1,0.0,BM25
13541,P@5,0.0,BM25
13541,P@10,0.0,BM25
13541,nDCG@10,0.0,BM25
13541,nDCG@20,0.0,BM25
13571,AP,0.19238095238095237,BM25
13571,RR,0.2,BM25
13571,P@1,0.0,BM25
13571,P@5,0.2,BM25
13571,P@10,0.3,BM25
13571,nDCG@10,0.36506978196970796,BM25
13571,nDCG@20,0.36506978196970796,BM25
13615,AP,0.5,BM25
13615,RR,1.0,BM25
13615,P@1,1.0,BM25
13615,P@5,0.2,BM25
13615,P@10,0.1,BM25
13615,nDCG@10,0.6131471927654584,BM25
13615,nDCG@20,0.6131471927654584,BM25
13616,AP,0.25,BM25
13616,RR,1.0,BM25
13616,P@1,1.0,BM25
13616,P@5,0.2,BM25
13616,P@10,0.1,BM25
13616,nDCG@10,0.14655308996296207,BM25
13616,nDCG@20,0.14655308996296207,BM25
13651,AP,0.19935342435342435,BM25
13651,RR,0.125,BM25
13651,P@1,0.0,BM25
13651,P@5,0.0,BM25
13651,P@10,0.3,BM25
13651,nDCG@10,0.175374069967031,BM25
13651,nDCG@20,0.30086793303467313,BM25
13801,AP,0.6734848484848484,BM25
13801,RR,1.0,BM25
13801,P@1,1.0,BM25
13801,P@5,0.6,BM25
13801,P@10,0.6,BM25
13801,nDCG@10,0.5636318628191153,BM25
13801,nDCG@20,0.6902692374904625,BM25
14007,AP,0.6645854145854145,BM25
14007,RR,1.0,BM25
14007,P@1,1.0,BM25
14007,P@5,0.4,BM25
14007,P@10,0.4,BM25
14007,nDCG@10,0.75654478736162,BM25
14007,nDCG@20,0.8760327262881646,BM25
14294,AP,0.35714285714285715,BM25
14294,RR,0.5,BM25
14294,P@1,0.0,BM25
14294,P@5,0.4,BM25
14294,P@10,0.3,BM25
14294,nDCG@10,0.5019278070391578,BM25
14294,nDCG@20,0.5019278070391578,BM25
14304,AP,0.3333333333333333,BM25
14304,RR,1.0,BM25
14304,P@1,1.0,BM25
14304,P@5,0.4,BM25
14304,P@10,0.2,BM25
14304,nDCG@10,0.1935160397126572,BM25
